name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
model_init,4,0.00009s,[0],0.00026s,0.00044s,[3],0.000,[0],0.000,[3],0.000,4
write_restart,84,1.0482s,[3],1.4096s,4.4961s,[1],29.598,[2],29.607,[1],29.601,4
write_restart_communication,3528,0.00000s,[0],0.35735s,21.3805s,[2],312.965,[2],321.828,[0],315.181,4
