name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
model_init,4,0.00011s,[3],0.00018s,0.00023s,[2],0.000,[3],0.000,[2],0.000,4
write_restart,4804,0.89537s,[2],1.3828s,2.8676s,[0],1660.628,[0],1660.757,[1],1660.721,4
write_restart_communication,211208,0.00000s,[0],0.00238s,2.5220s,[1],10.866,[2],469.965,[0],125.644,4
