name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
model_init,2,0.00026s,[0],0.00111s,0.00196s,[1],0.000,[0],0.002,[1],0.001,2
write_restart,2402,0.95833s,[0],1.6676s,10.0679s,[1],2002.683,[0],2002.862,[1],2002.773,2
write_restart_communication,208804,0.00000s,[0],0.00252s,2.5274s,[1],26.851,[1],500.121,[0],263.486,2
