name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
model_init,4,0.00014s,[2],0.00036s,0.00059s,[0],0.000,[2],0.001,[0],0.000,4
write_restart,4804,0.91126s,[0],1.3333s,2.5926s,[2],1600.313,[3],1602.876,[0],1601.340,4
write_restart_communication,211208,0.00000s,[0],0.00254s,2.1968s,[1],36.655,[2],424.628,[0],134.043,4
