name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
model_init,2,0.00024s,[1],0.00031s,0.00038s,[0],0.000,[1],0.000,[0],0.000,2
write_restart,42,0.74792s,[1],1.2533s,2.2367s,[1],26.318,[0],26.319,[1],26.318,2
write_restart_communication,3484,0.00000s,[0],0.79395s,01m09s,[0],1379.322,[1],1386.795,[0],1383.059,2
