name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
wrt_output,1209,0.00000s,[0],2.0508s,12.1567s,[5],295.673,[0],322.819,[6],309.923,8
model_init,8,0.00024s,[4],0.00046s,0.00079s,[2],0.000,[4],0.001,[2],0.000,8
