name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
wrt_output,3617,0.00000s,[0],0.45050s,8.4240s,[8],95.148,[0],108.695,[14],101.840,16
model_init,16,0.00003s,[11],0.00027s,0.00084s,[3],0.000,[11],0.001,[3],0.000,16
