name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
wrt_output,1203,0.00000s,[1],2.3607s,10.7140s,[0],1331.899,[0],1508.022,[1],1419.961,2
model_init,2,0.00023s,[0],0.00030s,0.00037s,[1],0.000,[0],0.000,[1],0.000,2
