name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
wrt_output,3603,0.00000s,[0],0.61513s,9.0600s,[1],1084.489,[0],1131.813,[1],1108.151,2
model_init,2,0.00027s,[1],0.00029s,0.00031s,[0],0.000,[1],0.000,[0],0.000,2
