name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
model_init,4,0.00015s,[0],0.00022s,0.00028s,[2],0.000,[0],0.000,[2],0.000,4
write_restart,4804,1.0485s,[1],1.5361s,3.5607s,[3],1844.706,[0],1844.876,[3],1844.829,4
write_restart_communication,211208,0.00000s,[0],0.00250s,2.5603s,[3],31.199,[2],433.741,[0],131.837,4
