name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
model_init,2,0.00027s,[0],0.00029s,0.00031s,[1],0.000,[0],0.000,[1],0.000,2
write_restart,42,1.1621s,[1],1.5739s,3.3425s,[0],33.040,[1],33.063,[0],33.052,2
write_restart_communication,3484,0.00000s,[0],1.0847s,01m46s,[0],1885.652,[1],1893.361,[0],1889.507,2
