name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
wrt_output,1205,0.00000s,[0],0.49000s,12.7787s,[2],133.341,[0],158.965,[1],147.611,4
model_init,4,0.00032s,[2],0.00052s,0.00099s,[3],0.000,[2],0.001,[3],0.001,4
