name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
wrt_output,1233,0.00000s,[0],0.30352s,1.5254s,[17],11.237,[24],12.861,[17],11.695,32
model_init,32,0.00011s,[29],0.00035s,0.00101s,[27],0.000,[29],0.001,[27],0.000,32
