name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
wrt_output,1203,0.00000s,[0],0.75364s,9.0600s,[1],452.889,[1],453.741,[0],453.315,2
model_init,2,0.00036s,[0],0.00043s,0.00050s,[1],0.000,[0],0.000,[1],0.000,2
