name,# calls,t_min,min rank,t_avg,t_max,max rank,total min (s),total min rank,total max (s),total max rank,total avg (s),# PEs
model_init,2,0.00002s,[0],0.00002s,0.00002s,[1],0.000,[0],0.000,[1],0.000,2
write_restart,42,0.91721s,[0],1.4914s,2.7608s,[0],31.310,[1],31.330,[0],31.320,2
write_restart_communication,3484,0.00000s,[0],0.83037s,01m23s,[0],1442.581,[1],1450.437,[0],1446.509,2
